"ImageId","left_eye_center_x","left_eye_center_x.All.X..rcv.glmnet","left_eye_center_x.All.X..rcv.glmnet.err","left_eye_center_x.All.X..rcv.glmnet.err.abs","left_eye_center_x.All.X..rcv.glmnet.is.acc"
"Train#1906",65.2933173271,66.188162959719,0.894845632619024,0.894845632619024,FALSE
"Train#1918",65.980238976,66.3874881687121,0.407249192712072,0.407249192712072,FALSE
"Train#1922",65.2818565955,66.3541737171225,1.07231712162248,1.07231712162248,FALSE
"Train#1951",66.0548094476,66.1957423541964,0.140932906596404,0.140932906596404,FALSE
"Train#1953",66.2545027626,66.110021786511,-0.144480976088971,0.144480976088971,FALSE
"Train#1962",65.9497455933,66.2958648751931,0.346119281893152,0.346119281893152,FALSE
"Train#1973",65.1321000715,66.1708755920092,1.03877552050918,1.03877552050918,FALSE
"Train#2018",65.4763537413,66.363035280039,0.886681538739012,0.886681538739012,FALSE
"Train#2048",65.398358931,66.201405105632,0.803046174631973,0.803046174631973,FALSE
"Train#2060",65.6698947368,66.1874609192634,0.517566182463398,0.517566182463398,FALSE
"Train#2062",65.2843999546,66.1464175827004,0.862017628100375,0.862017628100375,FALSE
"Train#2069",65.9726972126,66.3275771843604,0.354879971760369,0.354879971760369,FALSE
"Train#2079",65.5444088378,66.302867666384,0.758458828584025,0.758458828584025,FALSE
"Train#2111",65.5482531995,66.4057233153892,0.857470115889228,0.857470115889228,FALSE
"Train#2125",65.2848630608,66.1744475365625,0.889584475762476,0.889584475762476,FALSE
"Train#2174",65.7518672798,66.4011437325793,0.649276452779304,0.649276452779304,FALSE
"Train#2183",65.9185435324,66.2226174870474,0.304073954647365,0.304073954647365,FALSE
"Train#2184",66.1783826452,66.2394788829223,0.0610962377222819,0.0610962377222819,FALSE
"Train#2198",65.9039246468,66.3098681299355,0.405943483135516,0.405943483135516,FALSE
"Train#2219",65.4497340168,66.3478400424736,0.89810602567357,0.89810602567357,FALSE
"Train#2254",65.8387661187,66.2540867343908,0.415320615690845,0.415320615690845,FALSE
"Train#2268",66.1341897258,66.0644904015046,-0.0696993242954136,0.0696993242954136,FALSE
"Train#2304",65.9916571429,66.1363102515521,0.144653108652079,0.144653108652079,FALSE
"Train#2305",65.666748,66.4529111910573,0.786163191057327,0.786163191057327,FALSE
"Train#2311",65.6996363636,66.1940803354446,0.494443971844603,0.494443971844603,FALSE
"Train#2313",65.7756,66.1287986189106,0.353198618910625,0.353198618910625,FALSE
"Train#2336",65.9310666667,66.3037064520637,0.372639785363731,0.372639785363731,FALSE
"Train#2364",65.9604,66.2201641699119,0.25976416991189,0.25976416991189,FALSE
"Train#2366",66.3086892308,66.3383034124672,0.0296141816672275,0.0296141816672275,FALSE
"Train#2367",66.3097690141,66.4023491964689,0.0925801823688914,0.0925801823688914,FALSE
"Train#2381",65.7673227907,66.3298887978576,0.562566007157628,0.562566007157628,FALSE
"Train#2384",65.8187906977,66.362534245384,0.543743547683974,0.543743547683974,FALSE
"Train#2402",65.4316190476,66.2778454486204,0.846226401020445,0.846226401020445,FALSE
"Train#2416",65.251,66.2685108266954,1.01751082669543,1.01751082669543,FALSE
"Train#2462",65.6398702703,66.2337738256631,0.593903555363127,0.593903555363127,FALSE
"Train#2478",66.1330285714,66.2587100106556,0.125681439255644,0.125681439255644,FALSE
"Train#2489",65.2848432432,66.3438983221,1.05905507890003,1.05905507890003,FALSE
"Train#2491",65.3341757962,66.251798264643,0.917622468443,0.917622468443,FALSE
"Train#2505",66.2009454545,66.3601173093422,0.159171854842214,0.159171854842214,FALSE
"Train#2518",65.8210191781,66.354813114201,0.533793936101006,0.533793936101006,FALSE
"Train#2579",65.5252425532,66.3643574705033,0.839114917303263,0.839114917303263,FALSE
"Train#2581",65.7923388235,66.3193036610613,0.526964837561252,0.526964837561252,FALSE
"Train#2593",65.9844765957,66.3764874294512,0.392010833751215,0.392010833751215,FALSE
"Train#2615",66.1217818182,66.314925994978,0.193144176777992,0.193144176777992,FALSE
"Train#2622",65.3261373134,66.3295319116013,1.00339459820125,1.00339459820125,FALSE
"Train#2636",65.5506461538,66.2693048690188,0.718658715218794,0.718658715218794,FALSE
"Train#2655",65.814772093,66.2743979126154,0.459625819615425,0.459625819615425,FALSE
"Train#2682",65.6267755102,66.4216579974136,0.794882487213584,0.794882487213584,FALSE
"Train#2690",66.0093957447,66.3011882708587,0.29179252615873,0.29179252615873,FALSE
"Train#2692",65.4104195122,66.3741393784495,0.963719866249463,0.963719866249463,FALSE
"Train#2693",65.2028367568,66.3902816314128,1.18744487461277,1.18744487461277,FALSE
"Train#2696",65.7521684211,66.3951417700191,0.642973348919142,0.642973348919142,FALSE
"Train#2717",65.69248,66.0724074041886,0.379927404188635,0.379927404188635,FALSE
"Train#2721",65.73132,66.3774339229262,0.646113922926247,0.646113922926247,FALSE
"Train#2724",66.2593469388,66.3186409792308,0.0592940404307711,0.0592940404307711,FALSE
"Train#2779",65.4328105263,66.3756208299752,0.942810303675216,0.942810303675216,FALSE
"Train#2811",65.5987337143,66.3175996965253,0.718865982225296,0.718865982225296,FALSE
"Train#2857",65.27568,66.2845087159274,1.00882871592741,1.00882871592741,FALSE
"Train#2864",66.3372521739,66.3696095823322,0.0323574084322473,0.0323574084322473,FALSE
"Train#2868",65.6547555556,66.3335995613403,0.678844005740288,0.678844005740288,FALSE
"Train#2885",66.3312,66.1203450074191,-0.210854992580863,0.210854992580863,FALSE
"Train#2891",66.162932093,66.2480910311627,0.0851589381627065,0.0851589381627065,FALSE
"Train#2901",65.9420228571,66.2443335701857,0.302310713085717,0.302310713085717,FALSE
"Train#2924",65.0945620253,66.444991206344,1.35042918104398,1.35042918104398,FALSE
"Train#2971",65.4180091139,66.3928128003177,0.974803686417701,0.974803686417701,FALSE
"Train#2974",66.0941109677,66.2867964178718,0.192685450171751,0.192685450171751,FALSE
"Train#2985",65.6056603279,66.1712041640532,0.565543836153196,0.565543836153196,FALSE
"Train#2992",65.3688615385,66.304356817717,0.935495279217008,0.935495279217008,FALSE
"Train#3009",65.9229538462,66.4775556019973,0.55460175579725,0.55460175579725,FALSE
"Train#3048",65.9623322034,66.3233202396835,0.360988036283516,0.360988036283516,FALSE
"Train#3060",65.4689694118,66.3836498960491,0.914680484249047,0.914680484249047,FALSE
"Train#3062",65.2156,66.4006181125219,1.18501811252189,1.18501811252189,FALSE
"Train#3063",65.5228235294,66.3866930599356,0.863869530535624,0.863869530535624,FALSE
"Train#3070",65.088576,66.2993173018219,1.21074130182194,1.21074130182194,FALSE
"Train#3079",65.5826086957,66.313971951335,0.731363255635031,0.731363255635031,FALSE
"Train#3102",65.6237843478,66.4673367226496,0.843552374849565,0.843552374849565,FALSE
"Train#3109",65.12276,66.3461608076914,1.22340080769136,1.22340080769136,FALSE
"Train#3147",66.0425531915,66.3622250783216,0.319671886821553,0.319671886821553,FALSE
"Train#3181",65.3927811024,66.4359073029676,1.04312620056764,1.04312620056764,FALSE
"Train#3185",66.3186962963,66.2297769076285,-0.0889193886715418,0.0889193886715418,FALSE
"Train#3194",66.1965805714,66.263921041199,0.0673404697989781,0.0673404697989781,FALSE
"Train#3206",65.3632831169,66.3429567365489,0.979673619648864,0.979673619648864,FALSE
"Train#3208",65.7380148148,66.2579058666316,0.519891051831564,0.519891051831564,FALSE
"Train#3252",66.2798628571,66.3491429504912,0.0692800933911712,0.0692800933911712,FALSE
"Train#3263",65.2440576,66.3679099813012,1.12385238130123,1.12385238130123,FALSE
"Train#3267",65.4169180328,66.3153830412461,0.898465008446124,0.898465008446124,FALSE
"Train#3285",65.6461976471,66.4726606282572,0.826462981157235,0.826462981157235,FALSE
"Train#3322",65.8467918367,66.3060300631332,0.459238226433172,0.459238226433172,FALSE
"Train#3340",65.7689142857,66.4298376921825,0.660923406482539,0.660923406482539,FALSE
"Train#3346",65.1330206897,66.3198462297767,1.18682554007671,1.18682554007671,FALSE
"Train#3357",65.5018453333,66.3996271238958,0.897781790595801,0.897781790595801,FALSE
"Train#3365",66.0582,66.3194491015717,0.261249101571693,0.261249101571693,FALSE
"Train#3368",65.4561975309,66.3385636832682,0.882366152368164,0.882366152368164,FALSE
"Train#3380",65.37456,66.3060382305298,0.931478230529748,0.931478230529748,FALSE
"Train#3411",66.192864,66.3685569811663,0.175692981166307,0.175692981166307,FALSE
"Train#3417",66.179904,66.2706589659786,0.0907549659786469,0.0907549659786469,FALSE
"Train#3424",65.7166769231,66.3203798629138,0.603702939813772,0.603702939813772,FALSE
"Train#3433",66.225024,66.2196064733465,-0.0054175266535168,0.0054175266535168,FALSE
"Train#3447",66.3246232836,66.3133518891104,-0.0112713944896541,0.0112713944896541,FALSE
"Train#3453",65.9429818182,66.3858941462683,0.442912328068317,0.442912328068317,FALSE
"Train#3459",65.9820104348,66.4388396990022,0.456829264202156,0.456829264202156,FALSE
"Train#3466",66.2624195122,66.3469213658231,0.084501853623081,0.084501853623081,FALSE
"Train#3468",66.3050057143,66.4075033647139,0.102497650413923,0.102497650413923,FALSE
"Train#3506",65.6612266667,66.4072079319063,0.745981265206296,0.745981265206296,FALSE
"Train#3512",65.1870638298,66.3782973538467,1.19123352404668,1.19123352404668,FALSE
"Train#3544",65.306112,66.2817733187931,0.975661318793101,0.975661318793101,FALSE
"Train#3558",65.4270638298,66.3752625196167,0.948198689816707,0.948198689816707,FALSE
"Train#3573",66.3254857143,66.34786186286,0.0223761485599567,0.0223761485599567,FALSE
"Train#3580",65.51744,66.4281365225849,0.910696522584857,0.910696522584857,FALSE
"Train#3606",65.5596533333,66.337092877809,0.777439544509022,0.777439544509022,FALSE
"Train#3623",65.3799587629,66.4445311444322,1.0645723815322,1.0645723815322,FALSE
"Train#3642",65.4576,66.5945962538509,1.13699625385092,1.13699625385092,FALSE
"Train#3699",65.44968,66.3125937028489,0.862913702848886,0.862913702848886,FALSE
"Train#3741",66.1502222222,66.4025461769041,0.252323954704053,0.252323954704053,FALSE
"Train#3742",65.4463184713,66.3310876874879,0.884769216187905,0.884769216187905,FALSE
"Train#3744",66.2408483721,66.3564713348753,0.115622962775319,0.115622962775319,FALSE
"Train#3778",65.4917204819,66.4064434779836,0.914722996083597,0.914722996083597,FALSE
"Train#3819",66.0796483516,66.4122036474359,0.332555295835945,0.332555295835945,FALSE
"Train#3846",66.2970146341,66.4708270984308,0.173812464330851,0.173812464330851,FALSE
"Train#3868",65.4121100917,66.3899179730581,0.977807881358103,0.977807881358103,FALSE
"Train#3871",65.7025113043,66.3344834564712,0.631972152171244,0.631972152171244,FALSE
"Train#3884",65.4632727273,66.3846489443033,0.921376217003299,0.921376217003299,FALSE
"Train#3896",65.8714434783,66.373608848155,0.502165369854964,0.502165369854964,FALSE
"Train#3906",65.8993777778,66.3414805955533,0.442102817753323,0.442102817753323,FALSE
"Train#3934",65.1110857143,66.3295472844575,1.21846157015752,1.21846157015752,FALSE
"Train#3943",65.5615455319,66.3524468551869,0.790901323286874,0.790901323286874,FALSE
"Train#3952",66.288,66.3158281768397,0.0278281768397477,0.0278281768397477,FALSE
"Train#3967",65.5779132632,66.4440928086631,0.866179545463055,0.866179545463055,FALSE
"Train#3969",66.0483441509,66.285913553786,0.237569402885995,0.237569402885995,FALSE
"Train#3971",65.6252705882,66.4273380163676,0.802067428167646,0.802067428167646,FALSE
"Train#4000",65.8100210526,66.3390856089506,0.529064556350576,0.529064556350576,FALSE
"Train#4006",65.4700313924,66.4731542876861,1.00312289528605,1.00312289528605,FALSE
"Train#4016",66.1988470588,66.3772598754026,0.178412816602616,0.178412816602616,FALSE
"Train#4025",65.2810455446,66.4767688850004,1.19572334040043,1.19572334040043,FALSE
"Train#4074",65.3136,66.2579499778199,0.944349977819911,0.944349977819911,FALSE
"Train#4099",65.48928,66.5129582225616,1.02367822256156,1.02367822256156,FALSE
"Train#4113",66.2745882353,66.3185479497439,0.0439597144438579,0.0439597144438579,FALSE
"Train#4127",66.2309818182,66.6142646149615,0.383282796761506,0.383282796761506,FALSE
"Train#4158",66.1253052632,66.3143489730509,0.189043709850893,0.189043709850893,FALSE
"Train#4160",66.1842763636,66.5194507922248,0.335174428624839,0.335174428624839,FALSE
"Train#4173",65.6192691892,66.407226211235,0.787957022035016,0.787957022035016,FALSE
"Train#4190",66.2445326582,66.4543036881231,0.209771029923147,0.209771029923147,FALSE
"Train#4195",65.7977353846,66.3842668329117,0.586531448311732,0.586531448311732,FALSE
"Train#4212",65.5763478261,66.3733557180322,0.797007891932196,0.797007891932196,FALSE
"Train#4251",65.4721054945,66.3229040965796,0.850798602079564,0.850798602079564,FALSE
"Train#4269",65.5212356436,66.5221261023652,1.00089045876526,1.00089045876526,FALSE
"Train#4302",66.019601194,66.407829838053,0.388228644053044,0.388228644053044,FALSE
"Train#4303",65.8255448276,66.5370810527236,0.711536225123581,0.711536225123581,FALSE
"Train#4324",66.339408284,66.4367294846451,0.0973212006451121,0.0973212006451121,FALSE
"Train#4353",65.6556972973,66.4009794491452,0.745282151845188,0.745282151845188,FALSE
"Train#4373",66.1805948718,66.4938666424456,0.313271770645557,0.313271770645557,FALSE
"Train#4393",65.7647323944,66.4287696122464,0.664037217846428,0.664037217846428,FALSE
"Train#4417",65.5878506667,66.5954393947577,1.00758872805768,1.00758872805768,FALSE
"Train#4466",65.3806769231,66.4263170703275,1.04564014722753,1.04564014722753,FALSE
"Train#4480",66.1125647059,66.5466434224724,0.434078716572373,0.434078716572373,FALSE
"Train#4499",65.6173333333,66.59495767215,0.977624338849992,0.977624338849992,FALSE
"Train#4525",65.7438577778,66.4303744150006,0.686516637200569,0.686516637200569,FALSE
"Train#4557",66.3056290909,66.6082536778427,0.302624586942684,0.302624586942684,FALSE
"Train#4560",65.7704421053,66.4143400680063,0.643897962706305,0.643897962706305,FALSE
"Train#4624",65.2926171429,66.47618273934,1.18356559644,1.18356559644,FALSE
"Train#4661",65.1394427586,66.4455201857076,1.30607742710764,1.30607742710764,FALSE
"Train#4662",65.3232834783,66.4757272342287,1.1524437559287,1.1524437559287,FALSE
"Train#4666",66.2005953488,66.3752305437745,0.174635194974556,0.174635194974556,FALSE
"Train#4681",65.7195026087,66.5279163519018,0.808413743201754,0.808413743201754,FALSE
"Train#4712",65.2240695652,66.4268959138811,1.20282634868109,1.20282634868109,FALSE
"Train#4735",65.8093241379,66.5016187248358,0.692294586935759,0.692294586935759,FALSE
"Train#4753",65.9861142857,66.4196831663031,0.433568880603104,0.433568880603104,FALSE
"Train#4782",65.4387368421,66.4417108962978,1.00297405419784,1.00297405419784,FALSE
"Train#4783",65.6032628571,66.4225700881447,0.819307231044675,0.819307231044675,FALSE
"Train#4851",65.9201197861,66.5415225738364,0.6214027877364,0.6214027877364,FALSE
"Train#4860",65.257616,66.504461365807,1.24684536580696,1.24684536580696,FALSE
"Train#4863",65.5875243243,66.4960434043249,0.908519080024917,0.908519080024917,FALSE
"Train#4865",65.6331851852,66.4751641364083,0.841978951208304,0.841978951208304,FALSE
"Train#4866",65.9967507692,66.3182097331953,0.321458963995255,0.321458963995255,FALSE
"Train#4867",65.927936,66.3907146345834,0.462778634583415,0.462778634583415,FALSE
"Train#4897",65.63168,66.445911651338,0.814231651337948,0.814231651337948,FALSE
"Train#4903",65.8504615385,66.5788680607639,0.728406522263896,0.728406522263896,FALSE
"Train#4920",65.7979943662,66.3971825039038,0.599188137703791,0.599188137703791,FALSE
"Train#4950",65.4186418605,66.4191174648334,1.0004756043334,1.0004756043334,FALSE
"Train#4996",65.7739113772,66.512350458954,0.738439081754038,0.738439081754038,FALSE
"Train#5015",65.3836525714,66.4871183860344,1.10346581463442,1.10346581463442,FALSE
"Train#5032",66.0944188235,66.4118476720948,0.317428848594787,0.317428848594787,FALSE
"Train#5085",65.8327314286,66.4858373758745,0.653105947274497,0.653105947274497,FALSE
"Train#5129",65.5668363636,66.4631206113965,0.896284247796459,0.896284247796459,FALSE
"Train#5163",66.1778162162,66.3814651103569,0.203648894156856,0.203648894156856,FALSE
"Train#5173",65.580506422,66.5182876223797,0.937781200379732,0.937781200379732,FALSE
"Train#5181",65.997312,66.42745038172,0.430138381720056,0.430138381720056,FALSE
"Train#5196",65.8333929412,66.50705790374,0.673664962539959,0.673664962539959,FALSE
"Train#5231",65.4880572632,66.6292293486032,1.14117208540323,1.14117208540323,FALSE
"Train#5256",65.1046,66.4014662557625,1.29686625576245,1.29686625576245,FALSE
"Train#5261",65.8271119266,66.4609179537995,0.633806027199469,0.633806027199469,FALSE
"Train#5292",65.4,66.5782520209427,1.17825202094268,1.17825202094268,FALSE
"Train#5299",66.1141821687,66.3869007006013,0.27271853190129,0.27271853190129,FALSE
"Train#5303",66.1976839604,66.4823030181749,0.284619057774918,0.284619057774918,FALSE
"Train#5384",66.2043428571,66.5635460964012,0.359203239301195,0.359203239301195,FALSE
"Train#5415",65.5017171975,66.437127760013,0.935410562512956,0.935410562512956,FALSE
"Train#5434",66.0245485714,66.4765246773381,0.45197610593813,0.45197610593813,FALSE
"Train#5438",65.9451,66.5438639181477,0.598763918147696,0.598763918147696,FALSE
"Train#5487",65.7099906977,66.4737887014088,0.7637980037088,0.7637980037088,FALSE
"Train#5507",65.2005966102,66.5472440301934,1.34664741999345,1.34664741999345,FALSE
"Train#5533",66.1233028571,66.5490810633437,0.425778206243692,0.425778206243692,FALSE
"Train#5571",66.3205670886,66.5385441453003,0.217977056700306,0.217977056700306,FALSE
"Train#5573",66.2222490566,66.4545193910457,0.232270334445715,0.232270334445715,FALSE
"Train#5583",66.2506105263,66.5444400313959,0.293829505095928,0.293829505095928,FALSE
"Train#5589",65.9932097561,66.5252467358554,0.532036979755375,0.532036979755375,FALSE
"Train#5593",65.9604933333,66.5469245462292,0.586431212929199,0.586431212929199,FALSE
"Train#5596",65.6608964384,66.6758419241298,1.01494548572975,1.01494548572975,FALSE
"Train#5599",66.1385431579,66.7277360964417,0.589192938541686,0.589192938541686,FALSE
"Train#5610",65.9421257143,66.6197186975178,0.677592983217764,0.677592983217764,FALSE
"Train#5614",65.7940512821,66.5065462287652,0.712494946665245,0.712494946665245,FALSE
"Train#5632",65.231859854,66.3981940805337,1.16633422653365,1.16633422653365,FALSE
"Train#5636",65.811,66.4886895017236,0.67768950172362,0.67768950172362,FALSE
"Train#5648",65.4393714286,66.4233184751152,0.98394704651524,0.98394704651524,FALSE
"Train#5665",65.8250366197,66.5503350368894,0.725298417189435,0.725298417189435,FALSE
"Train#5680",65.7235393939,66.6622226452064,0.938683251306443,0.938683251306443,FALSE
"Train#5690",65.1745952542,66.6176494510727,1.44305419687269,1.44305419687269,FALSE
"Train#5715",66.1693333333,66.5919485929928,0.42261525969279,0.42261525969279,FALSE
"Train#5739",65.8514618182,66.6779950783523,0.826533260152303,0.826533260152303,FALSE
"Train#5808",65.39936,66.3842350634596,0.984875063459612,0.984875063459612,FALSE
"Train#5822",66.0178504348,66.6805638132962,0.66271337849625,0.66271337849625,FALSE
"Train#5834",65.8471813953,66.7391600920077,0.891978696707724,0.891978696707724,FALSE
"Train#5858",65.9889509434,66.6330044965574,0.644053553157434,0.644053553157434,FALSE
"Train#5889",66.3138514286,66.6559316146829,0.342080186082924,0.342080186082924,FALSE
"Train#5900",66.3403636364,66.5099851655818,0.169621529181825,0.169621529181825,FALSE
"Train#5919",65.6472643299,66.6644828956971,1.01721856579708,1.01721856579708,FALSE
"Train#5928",65.3892324324,66.6085081492103,1.21927571681026,1.21927571681026,FALSE
"Train#5950",66.06,66.5412074773053,0.481207477305276,0.481207477305276,FALSE
"Train#5955",65.7337142857,66.4964612366437,0.762746950943665,0.762746950943665,FALSE
"Train#5959",65.2191296703,66.7146319375057,1.49550226720569,1.49550226720569,FALSE
"Train#5965",65.4933690377,66.5953734967335,1.10200445903354,1.10200445903354,FALSE
"Train#5970",65.6363006369,66.444472354269,0.808171717369021,0.808171717369021,FALSE
"Train#5972",66.1442666667,66.5595437891022,0.415277122402145,0.415277122402145,FALSE
"Train#6027",66.034232967,66.6354853627046,0.601252395704591,0.601252395704591,FALSE
"Train#6032",65.3663323944,66.5339604541925,1.16762805979248,1.16762805979248,FALSE
"Train#6057",65.6493176471,66.6049338169144,0.955616169814419,0.955616169814419,FALSE
"Train#6091",65.1939692308,66.6672276310383,1.47325840023828,1.47325840023828,FALSE
"Train#6123",65.5526117647,66.5808815258462,1.02826976114618,1.02826976114618,FALSE
"Train#6148",65.530302439,66.6855964259718,1.15529398697183,1.15529398697183,FALSE
"Train#6181",65.5376290909,66.7188867651356,1.18125767423562,1.18125767423562,FALSE
"Train#6195",66.1062,66.6415632288911,0.5353632288911,0.5353632288911,FALSE
"Train#6206",65.7740651163,66.6590454536236,0.884980337323597,0.884980337323597,FALSE
"Train#6233",65.8361263158,66.7238456145319,0.887719298731909,0.887719298731909,FALSE
"Train#6264",66.1932229299,66.5624359519418,0.369213022041791,0.369213022041791,FALSE
"Train#6265",66.28064,66.6466119473471,0.365971947347077,0.365971947347077,FALSE
"Train#6289",65.6125538462,66.6277358801706,1.01518203397056,1.01518203397056,FALSE
"Train#6358",65.95515,66.6953197021009,0.740169702100914,0.740169702100914,FALSE
"Train#6362",65.6920912752,66.7664643434756,1.07437306827562,1.07437306827562,FALSE
"Train#6375",66.0559418182,66.5416674625571,0.485725644357146,0.485725644357146,FALSE
"Train#6383",66.119300339,66.6427193620757,0.523419023075661,0.523419023075661,FALSE
"Train#6397",65.7541035533,66.6325774359572,0.878473882657232,0.878473882657232,FALSE
"Train#6401",65.8002181818,66.5026688065004,0.702450624700433,0.702450624700433,FALSE
"Train#6422",66.1822523077,66.6236943100464,0.441442002346434,0.441442002346434,FALSE
"Train#6460",65.2023936,66.6312419682054,1.42884836820538,1.42884836820538,FALSE
"Train#6473",66.2820465116,66.6061164621333,0.324069950533286,0.324069950533286,FALSE
"Train#6505",65.6032615385,66.6671152963081,1.06385375780809,1.06385375780809,FALSE
"Train#6534",66.2698666667,66.6557899873269,0.385923320626901,0.385923320626901,FALSE
"Train#6547",65.5894153846,66.5128964079538,0.923481023353844,0.923481023353844,FALSE
"Train#6552",66.0378666667,66.5601658520381,0.522299185338113,0.522299185338113,FALSE
"Train#6566",65.7643252747,66.8670261205516,1.10270084585161,1.10270084585161,FALSE
"Train#6584",65.2774318471,66.8496761476031,1.57224430050313,1.57224430050313,FALSE
"Train#6610",66.02784,66.5897358703226,0.561895870322644,0.561895870322644,FALSE
"Train#6634",65.6247493671,66.7808506362317,1.1561012691317,1.1561012691317,FALSE
"Train#6642",65.571062069,66.8329057391031,1.2618436701031,1.2618436701031,FALSE
"Train#6643",66.2491294118,66.5830052504125,0.333875838612471,0.333875838612471,FALSE
"Train#6667",65.2580363636,66.5821329720714,1.32409660847144,1.32409660847144,FALSE
"Train#6705",66.1276513433,66.6600342893057,0.532382946005654,0.532382946005654,FALSE
"Train#6724",66.2380137931,66.8085049044365,0.570491111336551,0.570491111336551,FALSE
"Train#6729",65.1401032258,66.7622716954384,1.62216846963835,1.62216846963835,FALSE
"Train#6739",65.9450608696,66.6606929108746,0.715632041274574,0.715632041274574,FALSE
"Train#6741",66.2634185273,66.6004169133834,0.336998386083394,0.336998386083394,FALSE
"Train#6769",65.5556571429,66.6730489373661,1.11739179446607,1.11739179446607,FALSE
"Train#6777",66.1289454545,66.629915278066,0.500969823566038,0.500969823566038,FALSE
"Train#6785",65.902592,66.6973037702748,0.79471177027483,0.79471177027483,FALSE
"Train#6813",65.4497032258,66.7941287402324,1.34442551443239,1.34442551443239,FALSE
"Train#6815",66.1703791304,66.5878884357272,0.417509305327243,0.417509305327243,FALSE
"Train#6819",65.8033509434,66.512807297098,0.709456353698044,0.709456353698044,FALSE
"Train#6827",65.7290823529,66.6351570614202,0.906074708520208,0.906074708520208,FALSE
"Train#6832",65.8993230769,66.7233592377358,0.824036160835817,0.824036160835817,FALSE
"Train#6839",65.9156676923,66.6727861851899,0.757118492889859,0.757118492889859,FALSE
"Train#6846",65.3284965517,66.7388577884169,1.41036123671685,1.41036123671685,FALSE
"Train#6866",65.593005988,66.7507182827717,1.15771229477174,1.15771229477174,FALSE
"Train#6878",65.6191515152,66.5494561197711,0.930304604571134,0.930304604571134,FALSE
"Train#6896",65.2913371429,66.7506412482784,1.45930410537835,1.45930410537835,FALSE
"Train#6949",66.2128457143,66.6068555446061,0.394009830306118,0.394009830306118,FALSE
"Train#6957",65.6681672727,66.7670731179,1.09890584520001,1.09890584520001,FALSE
"Train#6987",65.8086,66.725603999484,0.917003999484024,0.917003999484024,FALSE
"Train#7011",65.2626737349,66.6400844854547,1.37741075055465,1.37741075055465,FALSE
"Train#7015",66.3010181818,66.7120556159198,0.41103743411982,0.41103743411982,FALSE
"Train#0057",66.4033432836,66.0162584482809,-0.387084835319101,0.387084835319101,FALSE
"Train#0279",66.4607010309,66.0584109065482,-0.402290124351751,0.402290124351751,FALSE
"Train#0338",66.4117183099,65.9703431133845,-0.441375196515494,0.441375196515494,FALSE
"Train#0354",66.3893333333,66.0669295676421,-0.322403765657896,0.322403765657896,FALSE
"Train#0485",66.388,66.0774992782006,-0.3105007217994,0.3105007217994,FALSE
"Train#0523",66.3773164557,66.1847029966835,-0.192613459016457,0.192613459016457,FALSE
"Train#0576",66.3651891892,66.1694896952068,-0.195699493993203,0.195699493993203,FALSE
"Train#0657",66.4164571429,66.0824661263249,-0.333991016575055,0.333991016575055,FALSE
"Train#0692",66.3767787611,66.1229177215446,-0.253861039555446,0.253861039555446,FALSE
"Train#0698",66.48384,65.9316517361821,-0.552188263817868,0.552188263817868,FALSE
"Train#0977",66.4742752294,66.0892627435983,-0.385012485801752,0.385012485801752,FALSE
"Train#1094",66.3789473684,66.1536087912867,-0.225338577113334,0.225338577113334,FALSE
"Train#1471",66.3736912752,66.1464214900284,-0.227269785171643,0.227269785171643,FALSE
"Train#1555",66.3827114094,66.0956872213773,-0.287024188022741,0.287024188022741,FALSE
"Train#1633",66.362881603,66.0852601398093,-0.27762146319067,0.27762146319067,FALSE
"Train#1729",66.3837865516,66.1874960762726,-0.196290475327359,0.196290475327359,FALSE
"Train#1784",66.4570321942,66.1976185558765,-0.259413638323522,0.259413638323522,FALSE
"Train#1800",66.4208765477,66.0156341448825,-0.405242402817535,0.405242402817535,FALSE
"Train#1905",66.45568,66.0977704868203,-0.357909513179706,0.357909513179706,FALSE
"Train#2017",66.4351805993,66.1893540500952,-0.245826549204764,0.245826549204764,FALSE
"Train#2150",66.3945578232,66.2036125142196,-0.190945308980432,0.190945308980432,FALSE
"Train#2175",66.4584595128,66.1615943521926,-0.296865160607453,0.296865160607453,FALSE
"Train#2292",66.4534325581,66.1989219565586,-0.254510601541455,0.254510601541455,FALSE
"Train#2338",66.4862703797,66.2885651052366,-0.197705274463388,0.197705274463388,FALSE
"Train#2827",66.455337931,66.3166356295108,-0.138702301489246,0.138702301489246,FALSE
"Train#2997",66.4672673684,66.4314367315011,-0.0358306368989219,0.0358306368989219,FALSE
"Train#3160",66.4625021277,66.3497434124707,-0.112758715229347,0.112758715229347,FALSE
"Train#3198",66.365819469,66.3608517870694,-0.00496768193055175,0.00496768193055175,FALSE
"Train#3238",66.3613606299,66.4125488186707,0.0511881887706664,0.0511881887706664,FALSE
"Train#3335",66.4533704348,66.3931587283849,-0.0602117064151031,0.0602117064151031,FALSE
"Train#3402",66.4697788235,66.3522943385268,-0.117484484973204,0.117484484973204,FALSE
"Train#3429",66.4868715789,66.4036138103043,-0.0832577685956579,0.0832577685956579,FALSE
"Train#3691",66.4145577465,66.4544609534229,0.039903206922915,0.039903206922915,FALSE
"Train#4232",66.3856390244,66.416216661492,0.030577637092037,0.030577637092037,FALSE
"Train#4363",66.4782124138,66.3659561443494,-0.112256269450597,0.112256269450597,FALSE
"Train#4574",66.4828337349,66.5140845859746,0.031250851074617,0.031250851074617,FALSE
